,TICKER_YEAR,TICKER,YEAR,ACCOCI,ASSETS,ASSETSC,ASSETSNC,CASHNEQ,DEBT,EQUITY,LIABILITIES,LIABILITIESC,LIABILITIESNC,CAPEX,DEPAMOR,NCF,NCFF,NCFI,NCFO,NCFX,PRICE,SHARESBAS,DPS,EBIT,EPS,EPSDIL,INTEXP,NETINC,NETINCCMN,NETINCDIS,PREFDIVIS,REVENUE,SHARESWA,SHARESWADIL,TAXEXP,ASSETSAVG,ASSETTURNOVER,BVPS,CURRENTRATIO,DE,DILUTIONRATIO,DIVYIELD,EBITDA,EBITDAMARGIN,EBT,EPSDILGROWTH1YR,EPSGROWTH1YR,EQUITYAVG,FCF,FCFPS,INTERESTBURDEN,LEVERAGERATIO,MARKETCAP,NCFOGROWTH1YR,NETINCGROWTH1YR,NETMARGIN,PAYOUTRATIO,PB,PE,PE1,PS,PS1,REVENUEGROWTH1YR,ROA,ROE,ROS,SHARESWAGROWTH1YR,SPS,TAXEFFICIENCY,WORKINGCAPITAL
408,CHRW_2005,CHRW,2005,0.012141095294725929,1395068000.0,0.4337866798662137,-0.2723587431542459,0.07108566791792419,-0.1796280552839372,0.1782965450849754,-0.011229170661553822,0.24457488013821285,-0.25580844984451406,0.02562896392904236,-0.01670310122735603,0.03632696148017873,-0.01884637208343534,0.0026677450651468593,0.05478363353086889,-0.0024955467693787686,1.8841466777527696e-08,0.0782432510967507,1.1449215080624276e-10,0.13569700498679232,5.540487621009346e-10,5.317946924177844e-10,-0.00867609521851063,0.08199325663382988,0.08208914428895844,-0.0007841464373552382,-0.00016165455994424186,3.931416598160225,0.07777795854370576,0.07989686739760976,0.062379843571473054,0.11250509794895547,3.4821048837536422e-09,1.4708625559607144e-09,7.781581695176691e-10,3.9618617878034116e-10,5.546498490397551e-10,3.3010746960702007e-12,0.1189939037594363,3.4542485212882947e-10,0.14437310020530295,3.048625344087234e-10,-588.6519356932457,0.1510031804073242,0.08041259745991125,5.493742641935074e-10,5.620909513740001e-10,8.426757684027283e-10,3.053873078080094,2.942743707425872e-10,2.1663425282211085e-10,3.7777176250374534e-10,-39.232982662995475,5.380174977027245e-09,1.640143760234538e-08,-13455.040669150336,-5.25594593565913e-09,-5.100955300776607e-09,-1.967096420441348e-10,9.701240666882157e-11,1.749221960330165e-10,3.6477890736278237e-10,4.974527797037194e-13,2.3974256861174532e-08,3.103716215599965e-10,0.18921009511260084
409,CHRW_2006,CHRW,2006,0.013374129482649084,1631693000.0,0.42619545765251293,-0.2644057555983156,0.11944787432846359,-0.1795505625939959,0.19769161840218663,-0.030264911525970994,0.2266280867912624,-0.2568973954642047,0.01475291890742389,-0.015284202121681377,0.06264173518167065,-0.05823197386668347,0.014981723441473464,0.10463054642503247,0.0010440312765091398,1.7361141635565594e-08,0.06242440479763772,2.918127695479351e-10,0.16055912731444338,6.500699023540052e-10,6.380996896719354e-10,-0.008672352295638106,0.09983928974725069,0.0999351360358326,-0.0007838081515755337,-0.00016158482113494752,3.889851544667598,0.06063234300028216,0.06181101348585971,0.0693921898628308,0.13613072166613882,2.844376994384024e-09,1.573662765723928e-09,6.294821571585318e-10,2.778532518148978e-10,4.451767656279022e-10,7.1990139859656994e-12,0.145274925192762,3.4347961302574847e-10,0.1692314796100815,1.646356008208826e-10,-588.3979874899153,0.17890509611696426,0.11938346533245635,7.732199284544711e-10,4.58207146637607e-10,6.297625201794452e-10,2.880035636093473,2.8988715342550556e-10,6.303265222902219e-11,3.769132894098363e-10,-39.21605730377036,4.186222614966255e-09,1.043495398388525e-08,-13449.23607870377,-5.370615826792613e-09,-5.2226002091577685e-09,-3.28584205460157e-10,8.975733301721899e-11,1.5706484443940075e-10,3.6291668904329615e-10,2.137704537699698e-14,2.3594510768087726e-08,2.530692018196951e-10,0.19956566698123246
410,CHRW_2007,CHRW,2007,0.013637303207657773,1811307000.0,0.4234360617069457,-0.2612847503783973,0.0929444625221441,-0.1794731033348958,0.1948986888879196,-0.02711280457722426,0.2239801123581413,-0.25109731218537973,0.017103640916529526,-0.014829828494288558,-0.01500867619418354,-0.1135638259449589,0.033977299804387136,0.06451438941544549,-0.0001538535832378459,2.2183578667700673e-08,0.0494248918096889,3.6209368321129127e-10,0.18629026299364507,7.431060078800802e-10,7.274353379844359e-10,-0.008668610987486407,0.1152994861937615,0.11539529113364255,-0.0007834700117344743,-0.0001615151124114208,3.2383986611511704,0.05004794029500587,0.05079584497170985,0.07965938778736997,0.1581039885201979,2.1098996387569713e-09,1.576426619240998e-09,5.213210900376766e-10,2.3852851810142634e-10,3.819850218673551e-10,6.40931151093003e-12,0.1714604344993565,3.48596528121705e-10,0.1949588739811315,8.824527565470404e-11,-588.1441488413636,0.19157296831203402,0.08161803033197502,5.541738805149645e-10,3.9750100589142365e-10,5.251877659039823e-10,3.5882285141885477,-9.245895901067293e-11,-9.894426950704954e-12,3.798567638000211e-10,-39.19913924626526,4.4280941094712555e-09,9.728389787703118e-09,-13443.433992388871,-5.244997394266743e-09,-5.083306515178023e-09,-4.5038551087857793e-10,8.59258787440839e-11,1.5046547772182563e-10,3.678755179585237e-10,-4.266368074136544e-12,1.9836750343349008e-08,2.143706310028101e-10,0.199454246203851
411,CHRW_2008,CHRW,2008,0.014678647413286196,1815721000.0,0.398982312355334,-0.23646954775298423,0.17836833273262692,-0.17939567749221466,0.22944705301295099,-0.06130214621921459,0.19002111693939439,-0.2513276565124841,0.028140151095459635,-0.0127619103251158,0.07619267784721527,-0.14844125470578384,0.08205025674629186,0.14078174019988,0.0015847152433430484,2.2615441330703136e-08,0.04891478837711532,4.382028321527372e-10,0.2158530180517961,8.618519205462648e-10,8.462321688894334e-10,-0.008664871293358932,0.1341216054630503,0.1342173690720686,-0.0007831320177691014,-0.00016144543376068248,3.9241809296335504,0.0490467132000269,0.04986197643474791,0.09039628388210472,0.23303446862403487,2.3020784329167487e-09,1.815306439253192e-09,5.732799526201318e-10,1.836419207279768e-10,3.812142249297658e-10,7.66428470048621e-12,0.20309110772668026,3.4602732980354366e-10,0.22451788934515504,3.432280766189328e-11,-587.8904197004186,0.2340433305762905,0.16892189129533963,1.0778460504983616e-09,3.96225576125366e-10,5.245244586412621e-10,3.645029151025998,2.1221530911554097e-10,-6.912490932005232e-11,3.7829356871443567e-10,-39.182228487302126,4.193443840871187e-09,8.366751054728507e-09,-13437.634409132146,-5.337905163983043e-09,-5.1798348525576286e-09,-3.3079024435253157e-10,8.832399858986662e-11,1.548790867377495e-10,3.6536144158604145e-10,-7.630907490902872e-12,2.409428789849366e-08,2.144780614844749e-10,0.20895949300573383
412,CHRW_2009,CHRW,2009,0.012588546889597697,1834248000.0,0.36949692028332864,-0.2066228583404277,0.0898259326288838,-0.1793182850515364,0.2085568933536855,-0.04005311896149938,0.20484412013043352,-0.24490163055048714,0.02241120902577825,-0.01327672988853383,-0.09547205320178258,-0.1880879257600509,-0.002856701778793838,0.09744447782634102,-0.002189030142511341,2.4329811128221177e-08,0.04719517748874637,4.713838309530615e-10,0.2174087485898922,8.665460323877052e-10,8.620496806643958e-10,-0.008661133212559381,0.13305221954049984,0.13314794183648576,-0.0007827941696164831,-0.00016137578516975897,3.3308452086259397,0.04738329313203514,0.04699121607573256,0.09301766226195175,0.1766699257623655,2.0907324896981895e-09,1.7255456103722956e-09,4.833382732598946e-10,2.1212719597708382e-10,3.686241598538055e-10,7.661953893246364e-12,0.20413201870135836,3.5119670407427125e-10,0.22606988180245158,-1.7700477721947204e-11,-587.6368000198446,0.23101084212098644,0.11985568685211927,7.964248683725166e-10,3.9072937952114414e-10,4.685819072862988e-10,3.8883516459899554,-1.2760427316566878e-10,-1.2586401467198e-10,3.810431232458019e-10,-39.165325023749176,4.535536235637622e-09,8.976462027557164e-09,-13431.83732785064,-5.224311400761687e-09,-5.065982290027363e-09,-4.892778291112387e-10,9.262496746268153e-11,1.5302040451277852e-10,3.7032683856307787e-10,-7.376701557816778e-12,2.078252401232019e-08,2.0761135563988625e-10,0.16465109847711995
413,CHRW_2010,CHRW,2010,0.010255226610777313,1995699000.0,0.3994254395944951,-0.23619023617702262,0.10570510504095983,-0.17924092599845118,0.22330973764011075,-0.054447250467248354,0.19259441948390707,-0.24704605951520645,0.026814294781762248,-0.015183378698770586,0.021078474478512937,-0.11378163195925123,0.06896523329852909,0.0671318817230465,-0.0014540415672194018,3.249596713248539e-08,0.03895130827517697,6.090147043975702e-10,0.21012113057411486,8.720676716333646e-10,8.684506553925708e-10,-0.008657396744391754,0.130291512895863,0.13038719389663928,-0.0007824564672137149,-0.00016130616662568228,3.8473853546375953,0.038610105746710165,0.037933967205817355,0.08848701442264362,0.16150802444043366,2.2062093593820655e-09,1.8480764868872807e-09,4.719113295628488e-10,1.608111673812508e-10,3.2295407997872604e-10,6.9688334086520336e-12,0.1949377518753443,3.4193564477605966e-10,0.2187785273185066,1.625699823839224e-11,-587.3832897523253,0.20015800305608766,0.09394617650480874,6.578427605748022e-10,3.4669102998839466e-10,4.2752594962364494e-10,5.188895100886599,-7.360161528213496e-11,-9.193979678337236e-11,3.758385086175549e-10,-39.148428852432865,5.1024365904084414e-09,1.1330234452220708e-08,-13426.042747465402,-5.211297225738991e-09,-5.057635120416441e-09,-3.1322244421943377e-10,8.398594490806864e-11,1.4506971423532802e-10,3.616653161088898e-10,-1.1311018639209128e-11,2.43305322844972e-08,1.8331097882431399e-10,0.20682931916892672
414,CHRW_2011,CHRW,2011,0.009205588471011479,2138041000.0,0.4108402036401687,-0.24724401454686246,0.08078431523903455,-0.1791636003185554,0.20407582737885727,-0.034854782176302335,0.21605963032526815,-0.2509188001719355,0.01646761899436446,-0.014686731321362825,-0.02129687026864563,-0.16306524182724827,0.04670939987879534,0.09540041310191096,-0.0005583807760968536,2.495522609918595e-08,0.03257249245473918,5.038677643937618e-10,0.22236736283321148,9.247651874778829e-10,9.264897808440379e-10,-0.008653661888160353,0.13826156924116095,0.13835720896454257,-0.0007821189104979196,-0.00016123657811549004,4.035078008032448,0.032755948473229164,0.031840945065044896,0.09275945548021086,0.19851890695464403,2.051865694831423e-09,1.7705300101159837e-09,3.6969243325693346e-10,1.647035598745419e-10,2.8822961741410045e-10,6.702032756884888e-12,0.20768063151184862,3.39403019521997e-10,0.23102102472137181,2.7434560796566075e-11,-587.1298888507836,0.21973162224719417,0.1118680320962754,7.716603522898626e-10,3.1339794420631836e-10,3.7369673595528054e-10,3.8771149318582996,7.900979703377082e-11,-7.438048112591831e-11,3.7430529158900494e-10,-39.13153997034053,3.854352438078216e-09,6.5115545084774375e-09,-13420.250666906037,-5.409613931455246e-09,-5.25142646554115e-09,-3.7170833786345405e-10,7.760632456660348e-11,1.347660585826465e-10,3.592397240695411e-10,-5.239876201665017e-12,2.5610272761852333e-08,1.6321941609665241e-10,0.19477887310703634
415,CHRW_2012,CHRW,2012,0.010130554849969536,2804225000.0,0.2535872476279658,-0.08963022859035136,-0.01905303348473686,-0.08863493551485839,0.15677231526931057,0.012807133278713523,0.24554130052159065,-0.2327385530203732,0.12107970191018569,-0.01629065810725109,-0.06798713607801696,-0.0631940862942603,-0.06344345336645131,0.05862212885719198,-0.0001885710394681031,1.486573998597491e-08,0.013284727529137293,4.204814570420567e-10,0.23927824346272747,1.0071044293389657e-09,1.0099373920613995e-09,-0.008649928643169774,0.14816969910969613,0.14826529757349044,-0.0007817814994062467,-0.00016116701962622535,3.2516428953658565,0.013627876016285262,0.01255885400462435,0.09975847299620114,0.03234675307121271,1.5250600361917263e-09,1.5217951994211967e-09,-5.955802532822024e-12,1.396407572196754e-10,1.7626642310082578e-10,6.217844239432613e-12,0.2229875853554764,3.3765049820492886e-10,0.24792817210589724,1.1214814989969564e-10,-586.8765972679313,0.10584812446229286,0.17970183076737767,1.2084952443368629e-09,2.0235140664534902e-10,2.0528461603077243e-10,2.1534406599106983,-1.0773501770336696e-11,5.798657201789433e-12,3.732635841091109e-10,-39.11465837423317,1.978275254548432e-09,2.193045480735961e-10,-13414.4610850888,-5.605532624085446e-09,-5.446488874685211e-09,-3.8979974066374034e-10,7.37016151174511e-11,1.3349342040669333e-10,3.5775275524850506e-10,-8.539922277486747e-12,2.122675902874141e-08,9.361670076530057e-11,0.008044247631991464
416,CHRW_2013,CHRW,2013,0.009668174611930914,2802818000.0,0.25124978166443257,-0.08693208834685151,-0.03609053942881071,0.1331767582632063,-0.0442518267801299,0.2141895240561315,0.2593191050586856,-0.04513396488799776,0.02393129955521218,-0.009566270965707582,-0.026740243689536373,-0.0991351278617664,0.05427690108299603,0.018588700004641592,-0.000687469131730854,1.3142832915707733e-08,0.009922715612690647,4.421531115484147e-10,0.1377746340690864,6.404075724284739e-10,6.468038222371993e-10,-0.008646197008724921,0.08483159414791645,0.08492715136992311,-0.0007814442338758729,-0.0001610974911449371,3.7510076610588223,0.012019581662183532,0.010871230747492251,0.06158923692989485,0.21371318815815665,1.395333835839951e-09,4.0536956274198454e-10,-2.2092479544553587e-11,5.389474634446818e-10,1.7604013155895998e-10,7.220255365601881e-12,0.1282083631033788,3.2666395405120153e-10,0.14642083107781131,-1.2991331789421806e-10,-586.6234149570139,0.07016436816559724,0.04251999955985378,3.7890164338051916e-10,2.0259696625985693e-10,4.0466729517828597e-10,1.6768560566281208,-1.234192366876102e-10,-2.350418797674214e-10,3.661052479585506e-10,-39.09778406081199,2.9221024033610735e-09,1.6921516782285615e-09,-13408.674000926114,-5.675345793948365e-09,-5.508474060580418e-09,-3.8114966058357205e-10,3.566348507616082e-11,9.505102078705031e-11,3.46361338183856e-10,-1.3233937230910239e-11,2.5150342718038187e-08,9.31101501216099e-11,-0.008071022135472616
417,CL_2008,CL,2008,-0.23476985183278767,9979000000.0,0.02931707634996611,0.13536113565039426,-0.03824897354737359,0.20016427843974743,-0.18675188528334868,0.35695748733880395,0.10211531027033272,0.2548377950742639,-0.021619062130094874,-0.02984796376603465,0.0030060555948706463,-0.12227867370354843,0.0031164659366553146,0.12523745488666255,-0.003285850232931996,-4.237977528031236e-09,0.05699622409122422,-1.8237369108544397e-11,0.20031030247607778,-1.1353589092872719e-10,-1.1515923585725193e-10,0.0009777354409617033,0.13258304642016702,0.132678562418178,-0.0007811071138440024,-0.00016102799265867957,0.7378444364255334,0.05752691520289125,0.06207229513372942,0.06674952061494902,0.25565978321625205,-4.9616658613207576e-11,-1.6210798933980469e-09,-3.6355351138167863e-10,2.5166858805247557e-10,-7.514973067299838e-11,-1.9911280523845904e-13,0.1704623387100431,3.2584867718520506e-10,0.19933256703511604,-1.6334183746801793e-11,-586.3703418702062,-0.13504671613794428,0.10361839275656765,-1.3625145157175534e-10,-5.709429772038543e-11,3.0876467655343104e-11,1.98730013595323,-3.393625461304026e-11,-1.1540421384329565e-10,3.671086476233817e-10,-39.08091702728355,1.3665637913198068e-09,-4.124108888944146e-09,-13402.889413356274,-5.694210188909052e-09,-5.535316225208603e-09,-4.1352757898822126e-10,2.3111006212360157e-12,5.861834362744435e-11,3.4712835046464396e-10,-3.661756584188789e-12,-2.3257827623291244e-09,-6.015703646072212e-11,-0.07279993192873839
418,CL_2009,CL,2009,-0.17480659066942505,11134000000.0,-0.00012084405318896208,0.16515941920626703,-0.03993628584214498,0.10693663894082184,-0.0993392334079159,0.26999296455418104,0.12962176878567364,0.1403668156647202,-0.009021821228900155,-0.029835087163892274,-0.005574635608908244,-0.1728500970177132,-0.01101677762573186,0.18892220126179887,-0.010846527467345284,-3.979729191146067e-09,0.045170319704993835,-1.8674271597756217e-11,0.21277951321758073,-1.0092627569710675e-10,-1.0172074195508677e-10,-0.0017229850210017349,0.1422647400810393,0.1423602148728389,-0.000780770139247866,-0.00016095852415451276,0.5785570045200535,0.045797946526168025,0.04910047972134784,0.07223775815754317,0.15589529694109905,-6.595186913662816e-11,-1.529189856640369e-09,-3.942037251039094e-10,6.284356131774933e-11,-8.663436916259354e-11,-3.987101967207236e-13,0.18294442605368846,3.265311511574593e-10,0.21450249823858247,-1.3057652838271101e-11,-586.1173779608542,-0.13454046607827205,0.1799003800328987,-5.753256153596504e-11,-6.620968802439354e-11,-5.54121696588987e-11,2.18976914011633,1.8950870489037535e-12,-1.1271245275619141e-10,3.675881843650752e-10,-39.06405727016045,7.404935940615276e-10,-4.291714293984117e-09,-13397.107321288562,-5.678443535498469e-09,-5.519216586919106e-09,-4.245529426987322e-10,3.024615001868502e-12,5.34878531184304e-11,3.478016442499787e-10,-4.186219696686604e-12,-2.463263208768312e-09,-6.719377769893261e-11,-0.12974431011470275
419,CL_2010,CL,2010,-0.17587275785641757,11172000000.0,-0.008297854656397485,0.17369663749922842,-0.04992514858016309,0.12770301491838887,-0.13960124374902763,0.31061276017089834,0.14015255286960812,0.1704558290871077,-0.004393610279072903,-0.02982221611679827,-0.019458204903357933,-0.20385637286091302,0.00559254509042155,0.18205894493275665,-0.003469793878079043,-4.0686323623157476e-09,0.04228844973837092,-1.1620157299327229e-11,0.20011547230004972,-1.0506862925296337e-10,-1.0584141306298246e-10,-0.0033539519693802245,0.13371541527005837,0.1338108488734232,-0.0007804333100247221,-0.00016088908561950218,0.5954327382743141,0.043417187349857944,0.046346867190992506,0.06975400899937156,0.17773236172288664,-6.759705719242261e-11,-1.5610977001551212e-09,-3.995157366303055e-10,1.1612915950389768e-10,-8.7136255267213e-11,-2.0238240153782748e-13,0.17029325618325142,3.2526952726418654e-10,0.20346942426943,-3.234779459497258e-11,-585.8645231817698,-0.13132045721325955,0.17766533465368373,-5.3858438640965815e-11,-6.604076640861921e-11,-5.313052773312294e-11,1.9943476046650308,-3.7932736560426266e-11,-1.3142404720339018e-10,3.6667990537268013e-10,-39.04720478643041,8.614760620040552e-10,-4.3142064925518816e-09,-13391.327723652123,-5.6921321451186655e-09,-5.531719985364384e-09,-4.229681423800752e-10,1.7681396549196514e-12,4.8965095066250245e-11,3.465308441301776e-10,-5.075268110866391e-12,-2.4116101706327475e-09,-6.769968980091786e-11,-0.1484521040696301
420,CL_2011,CL,2011,-0.18108029242192245,12724000000.0,0.003939758462296883,0.1618190766743896,-0.02474088031037712,0.19932543178687634,-0.19222046437297724,0.3635896117196013,0.09859120171583294,0.26499403367837543,0.01952537988650663,-0.029809350622356165,0.020885541010691885,-0.0666076712695936,-0.03086968981991893,0.12229081341934944,-0.004144289744278931,-4.031723451025439e-09,0.03197456750652702,-1.24480559658898e-11,0.189910770727024,-1.0885017061128159e-10,-1.040367839511374e-10,-0.004544521394325153,0.12760966788931666,0.12770506032201565,-0.0007800966261118555,-0.00016081967704071896,0.5178036645550205,0.032871125846959975,0.03224756559109474,0.0668456242320325,0.18962537595778606,-9.041739528707714e-11,-1.615929471882881e-09,-3.957620431683376e-10,1.743404246291425e-10,-1.0161938266396464e-10,-3.680545640763082e-13,0.1601014201046678,3.2316643511065094e-10,0.1944552921213491,-1.9002308262208987e-11,-585.6117774858221,-0.16285236192053443,0.14181619330585607,-9.074026411906873e-11,-7.642846249929659e-11,-4.338038968815393e-11,2.0369773238297553,-4.382425732712719e-11,-1.1979680948054352e-10,3.652748501432825e-10,-39.030359572981645,1.0433134020803692e-09,-4.442221179405486e-09,-13385.55061937115,-5.702669659017129e-09,-5.542802756699448e-09,-4.1826114436427116e-10,-1.079725812276014e-12,4.765390980796292e-11,3.4441857970879646e-10,-2.88875191319837e-12,-2.491395308927221e-09,-7.492352740784653e-11,-0.09465313906526082
421,CL_2012,CL,2012,-0.18225641917321764,13394000000.0,-0.001720774464987418,0.16783950656667113,-0.027704195077523974,0.21185009247446246,-0.21528076772306853,0.38700739171018134,0.08555899789462981,0.3014440193781335,0.004234249573967418,-0.029796490678170508,-0.009155907742285904,-0.14080357231566662,-0.0001469981536646181,0.1333491667713681,-0.0017707891224225426,-3.75646495793757e-09,0.026468247381471716,-1.1677813207419083e-11,0.17623409382093153,-1.1029519820956239e-10,-1.0615254228649178e-10,-0.007507658535557465,0.12114101840515071,0.12123636968494517,-0.0007797600874465785,-0.00016075029840523976,0.47856632940398525,0.027213674787857585,0.02661380471109795,0.0626007339513383,0.18792096601038832,-9.829818303179904e-11,-1.6351208995320738e-09,-3.9760416578782284e-10,2.1412126667008208e-10,-1.0543300248234245e-10,-4.659213068887363e-13,0.14643760314276102,3.218727226736418e-10,0.18374175235648904,-2.76637402985187e-11,-585.359140825998,-0.19418552814261816,0.13758341634533552,-8.963363554868427e-11,-7.949446144102259e-11,2.677050384199158e-12,2.2109701531572163,-2.836466903472269e-11,-1.2661629653864557e-10,3.645074156001225e-10,-39.013521626660875,1.2484286837047433e-09,-4.393530586098778e-09,-13379.776007369654,-5.694286821142764e-09,-5.534745784483982e-09,-4.224201428871959e-10,-2.285850992098123e-12,5.384223796615402e-11,3.4311569896091673e-10,-4.856537984230645e-12,-2.496521207067305e-09,-7.730470888670994e-11,-0.08728146743975812
422,CL_2013,CL,2013,-0.16321349541209593,13876000000.0,0.00578089078104399,0.16069758302378812,-0.024335135280682416,0.22913613461367585,-0.21243462213487466,0.3678711197122549,0.1288505001272369,0.23901624703476,-0.00617973548331454,-0.02978363628184688,-0.0039785098566846085,-0.12339085400842034,0.00026683880479896893,0.12568255122475994,-0.006753237649159351,-2.956173369688328e-09,0.022612924843635897,1.559163861604476e-11,0.14318302162164454,-1.305994655143767e-10,-1.2638176049961064e-10,-0.007975239082062636,0.09811000074718738,0.09820531089183095,-0.0007794236939662306,-0.0001606809497001469,0.45874402696581695,0.023228383363361214,0.022680093162269703,0.05304825995651975,0.17375837158701302,-1.0165735775639293e-10,-1.6279469122089937e-09,-4.106986068290805e-10,1.8657473757606982e-10,-1.0787906115364263e-10,-2.2044068880942127e-13,0.11339938533979763,3.19527599770568e-10,0.15115826070370714,-3.6001087429272564e-11,-585.1066131552446,-0.23428321007154282,0.11950281574144542,-1.0410770179484437e-10,-8.191174757721335e-11,1.0493141062028831e-10,2.8718946646085186,-3.59028496434947e-11,-1.3455471743788992e-10,3.6282341310488905e-10,-38.996690944332286,1.4502946385178958e-09,-3.942579412664174e-09,-13374.003886572236,-5.6579840338008506e-09,-5.4986328608275855e-09,-4.2239017584851596e-10,-4.259730324550925e-12,6.179697730622665e-11,3.407614117022402e-10,-4.587047785838654e-12,-2.485873488762255e-09,-7.93731719327333e-11,-0.1230713036950653
423,CME_2004,CME,2004,0.013416632201069553,2857466000.0,0.6026850311973051,-0.43584697088419216,0.03150948255157486,0.3755129260056044,-0.0940086807253741,0.26644979540687996,0.5156828158368976,-0.2492373910939293,0.017385443129280313,-0.010953765636156895,0.05075088985135022,0.038819646803214806,0.020340955620428813,-0.008646850885241877,2.1039808122827912e-05,8.354837796917582e-09,0.01558119441665358,-4.3172816768369126e-11,0.02650444156009346,1.5429877648004475e-10,1.5017692300418683e-10,-0.008620120604565823,0.013471034565287227,0.01356630359252585,-0.0007790874456081779,-0.00016061163091252823,-0.5438019637367693,0.014864562421907201,0.015176311702683895,0.021653527599372033,0.5836128433361336,-1.3034626539068245e-10,-1.3665838161683374e-10,-2.2070432008642847e-11,7.127588163769704e-10,1.784224520112684e-10,-1.030022241676315e-12,0.015550675923936524,5.097043345919646e-10,0.035124562164659257,2.415314847398739e-10,-584.8541944262658,-0.11726402948501807,0.008738592244038432,1.3334599503797163e-10,1.9623862403236744e-10,1.5186772059311386e-09,1.2518312106425455,1.1895745479090209e-10,1.5139339545493267e-10,4.598860499465496e-10,-38.97986752285591,2.9204255797847326e-09,6.541701412165817e-09,-13368.234255894766,-2.1252736798703716e-09,-2.0263928127439053e-09,-3.025061637566068e-10,3.2244471609788092e-12,8.195553720594292e-11,5.048505200961029e-10,6.168642951753555e-12,-2.327424959838571e-09,8.211272812405063e-11,0.08700052174248823
424,CME_2005,CME,2005,0.012678490576677373,3969394000.0,0.6117177022394191,-0.4445202105459409,0.06031764291604702,0.365996463795826,-0.09639482743484645,0.26919295630328877,0.5198150767682186,-0.2506264892433095,0.019416874512939872,-0.013139034536510556,0.054229127749461314,0.027782947498403515,0.04360884455276233,-0.01739970031167072,2.1030731415268456e-05,1.0867126008159461e-08,-0.0005988454131511944,-3.951163581708274e-11,0.02603854489869155,1.4693228629510135e-10,1.4574866561616424e-10,-0.008536036917374017,0.01396856551217314,0.014063793439745134,-0.0007787513423098137,-0.0001605423420294771,-0.5718171333935735,-0.0005891571683459065,-0.0011321668966449844,0.020606016303892416,0.05218278398350629,-1.2798994302451173e-10,-1.7082065082624097e-10,-1.51208924025808e-10,4.741492155872733e-10,7.527996210545479e-11,-1.0955513520743352e-12,0.012899510362180955,4.678877492573279e-10,0.03457458181606557,6.382613257244727e-11,-584.6018845927737,-0.11546407466842357,0.002017174201269137,8.438600044952616e-11,9.811416404267395e-11,4.330744745385696e-10,1.7169738069357865,3.008272217343285e-11,-2.7535674757450372e-11,4.4013061072344745e-10,-38.96305135913133,2.4175163847542935e-09,4.5239000454701746e-09,-13362.467114284946,-2.315243032455836e-09,-2.174275671864394e-09,-3.647071360171527e-10,6.598808154859347e-12,5.180754831426572e-11,4.704254008170825e-10,2.8105768710233665e-12,-2.5248388830234664e-09,2.524305561153987e-11,0.09190093258391874
425,CME_2006,CME,2006,0.012713314423037268,4306505000.0,0.5989336648785895,-0.431376896865738,0.13158317557586666,0.316321617920465,-0.025315480226586917,0.19847046926376583,0.4467737030994411,-0.248307600729336,0.020580914110271267,-0.012318445989998955,0.07368509082841665,0.02461495851935514,0.0443857593633598,0.004447439194583666,2.102165862345859e-05,1.602773862391165e-08,-0.003586224648921138,-3.390123020145222e-11,0.05394266457088891,2.417991133452666e-10,2.4120436574402803e-10,-0.008560902529143443,0.03127913426030661,0.03137432110594264,-0.0007784153840085584,-0.0001604730830380925,-0.5425372101976208,-0.0035114918827906585,-0.0042171103001283905,0.031224432839725737,0.10409896891757964,-1.2911819042262562e-10,2.2144910997613218e-10,-1.465758661968754e-10,2.583228790522411e-10,5.4654494516090685e-11,-1.1071488599108717e-12,0.04162421858088994,4.641745717645348e-10,0.06250356710003234,4.325049574818399e-11,-584.3496836072053,-0.050187726627651474,0.025028353304854936,2.1276681426908156e-10,7.854059877635865e-11,2.4146939031995637e-10,2.6466990377216035,4.629127600391427e-11,-5.16107420614295e-11,4.3987809305859203e-10,-38.94624245000579,2.2772604399359576e-09,4.2412268288793584e-09,-13356.702460655237,-2.1191174816808918e-09,-1.9743410437532904e-09,-3.7101271861819263e-10,8.055158877770797e-12,4.3768851377508536e-11,4.693923737524456e-10,-3.9275063738438645e-13,-2.3707320328632893e-09,1.4063854462179015e-11,0.15215826962218876
