,TICKER_YEAR,TICKER,YEAR,ACCOCI,ASSETS,ASSETSC,ASSETSNC,CASHNEQ,DEBT,EQUITY,LIABILITIES,LIABILITIESC,LIABILITIESNC,CAPEX,DEPAMOR,NCF,NCFF,NCFI,NCFO,NCFX,PRICE,SHARESBAS,DPS,EBIT,EPS,EPSDIL,INTEXP,NETINC,NETINCCMN,NETINCDIS,PREFDIVIS,REVENUE,SHARESWA,SHARESWADIL,TAXEXP,ASSETSAVG,ASSETTURNOVER,BVPS,CURRENTRATIO,DE,DILUTIONRATIO,DIVYIELD,EBITDA,EBITDAMARGIN,EBT,EPSDILGROWTH1YR,EPSGROWTH1YR,EQUITYAVG,FCF,FCFPS,INTERESTBURDEN,LEVERAGERATIO,MARKETCAP,NCFOGROWTH1YR,NETINCGROWTH1YR,NETMARGIN,PAYOUTRATIO,PB,PE,PE1,PS,PS1,REVENUEGROWTH1YR,ROA,ROE,ROS,SHARESWAGROWTH1YR,SPS,TAXEFFICIENCY,WORKINGCAPITAL,kmeans,dpgmm,meanshift,svdkmeans
517,CPB_2006,CPB,2006,0.013342731958204969,7745000000.0,-0.05558660916080943,0.2544002292864567,-0.005149087947640449,0.2432183130805548,-0.13582481974418018,0.34008660752373776,0.1863746460666404,0.1538154025498719,-0.00013749578956699648,0.008673367299172802,0.07037295964227591,-0.011262882382032106,0.023853383592161555,0.05711322638090052,0.00041110177593496746,-2.611261534619969e-09,0.0108043180562847,3.8027094525501607e-11,0.05127570104159039,-5.0774581955383104e-11,-5.5040336988102027e-11,0.013035748853421514,0.037886008236276345,0.037915842972367386,-0.0007910605309509905,-0.00015330237790625714,0.12561906366150233,0.010392598652743829,0.010156620661558577,0.00033791432484874684,0.17239351654727195,-6.538436687221867e-11,-1.1847865483995971e-09,-3.7482950099816534e-10,2.6759473636757047e-10,-4.271076509023356e-11,-6.249524580406984e-12,0.05987188109597466,3.10688459966657e-10,0.03816277187417853,-2.6203517110611023e-11,-558.2241657172578,-0.13769981060356876,0.056990299917600136,-5.7987999286312185e-12,-3.7635023566148747e-11,1.5063097541047801e-10,0.5357181361001235,-1.1932084217670217e-11,-1.1108085594315004e-10,3.4398746646606994e-10,-37.20593799947058,6.754826097543701e-10,-3.011280140420061e-09,-12759.861089724887,-5.357124232727239e-09,-5.217146964087519e-09,-4.0781725066917117e-10,-9.574092894543944e-12,3.445496049535927e-11,3.2561693484922917e-10,-3.4486118074675426e-12,-1.5112796052251629e-09,-2.259705118893453e-11,-0.24196287177819464,7,1,0,6
518,CPB_2007,CPB,2007,-0.006263782648867842,6445000000.0,-0.08329717631598108,0.28245377006315003,-0.07892320015007487,0.2425629680573353,-0.1630143076026326,0.3676167367401613,0.12944502458343934,0.23827510896820675,-0.008770389841872103,0.01528123938686616,-0.10021055872485128,-0.2592781777022439,0.15534779649379524,0.003438057777735412,2.3744931525040184e-05,-1.5387780941353062e-09,0.017766900066437382,6.921464004014791e-11,0.10723250556018507,4.9515289405140464e-11,4.136521715609369e-11,0.017026144429421818,0.0715154290279415,0.07154525099231332,-0.0007907218920250697,-0.0001532367518883178,0.3816731699891761,0.017752001893830964,0.01816429329628623,0.01867490933777588,0.28599801743334563,-1.8952944432870225e-11,-1.2244539420673138e-09,-3.486690906270744e-10,4.482134728848951e-10,-1.479377530160597e-11,-5.463060152806613e-12,0.12243659074474765,3.1722976390535797e-10,0.0901292138562909,-1.0759016763187763e-11,-557.9851998928764,-0.13465577731826528,-0.0053177689747392,-1.51298731097362e-10,-1.2232646900669881e-11,3.3643539540191743e-10,0.8349561211116452,-1.1255239748024984e-10,-1.0397848023919049e-10,3.4744274155953717e-10,-37.190010799977756,1.310172775147386e-09,-2.9222193899631063e-09,-12754.398820422672,-5.333127183010255e-09,-5.191036677141719e-09,-3.933436291063757e-10,-3.653956276002759e-12,6.931936028537557e-11,3.3161628411535917e-10,-1.08217819414617e-11,-7.282079762072317e-10,-8.013691940745038e-12,-0.21274381675814874,7,3,0,6
519,CPB_2008,CPB,2008,-0.008191814664791124,6474000000.0,-0.06649009947208122,0.265989520019872,-0.07738940555352652,0.2324403217335799,-0.16020589831599547,0.3651488229889961,0.18572861432734927,0.17952356121079796,-0.006099714363455459,0.01679590600122135,-0.0077387465953383154,-0.17103285235269128,0.14378083595057206,0.01722359359085769,0.0020317668952567654,-1.8150068347955755e-09,0.015055813167649569,8.103924543043188e-11,0.1489863918878941,1.7939927904545518e-10,1.743734062602739e-10,0.01753424888866607,0.11898629098043985,0.11901610017855985,-0.0007903833980644426,-0.00015317115396370806,0.4715539555982829,0.01549372802885849,0.01497277280432034,0.012449836112802662,0.2664079957176733,-3.1131427041524315e-12,-1.184385700114706e-09,-3.6025405546918795e-10,4.355053420589582e-10,-1.7777543349533287e-11,-4.978661173432709e-12,0.1657051767151519,3.19923804550371e-10,0.13137502875013002,2.547176698399465e-11,-557.7463363654929,-0.10926341844389603,0.011138436082600496,-1.0203826375888472e-10,-9.884470493916915e-12,2.431321796838012e-10,0.6391317890139414,-2.1590478160352724e-11,-6.55004527293203e-11,3.5185857374346733e-10,-37.17409041865386,1.1309492729814257e-09,-3.792944730285676e-09,-12748.938889421599,-5.378663612888608e-09,-5.234471231697569e-09,-3.9139969776868316e-10,3.6903692652188305e-12,8.927180371676133e-11,3.3456948603575797e-10,-8.01698412297448e-12,-3.830746900774936e-10,3.4839446775216937e-12,-0.2522203289664384,7,3,0,6
520,CPB_2009,CPB,2009,-0.10575030099837587,6056000000.0,-0.07174761491892989,0.27158971550929445,-0.08144110507707303,0.26187964459632346,-0.2434223709204461,0.4482102688827141,0.0834552922030852,0.3648582849853943,-0.017352897048703658,0.014988868093784444,-0.014233177502966668,-0.10465453689891777,-0.0006834290984338298,0.09148376695529996,-0.0006367773751942039,-2.225549975546772e-09,0.01553396108674251,1.1025990914657559e-10,0.09888071090078757,4.7023468907430847e-11,4.498042925293595e-11,0.009906100219220535,0.060594181783529426,0.06062397822086255,-0.0007867425390995224,-0.00015310558412040168,0.4891198026962907,0.016020858112843168,0.015212785344337162,0.028364419848176205,0.21834855090910787,2.209627899795747e-11,-1.4001489874635896e-09,-3.115632012687538e-10,1.0391366681292686e-09,-7.759852295106818e-12,-3.4450120636164806e-12,0.11379249083480965,3.149387284963522e-10,0.0888975294437058,-9.01341003880604e-11,-557.5075750914773,-0.18921178004276415,0.07414542053026411,8.864742629923848e-11,1.7373303755904642e-12,5.843233370240562e-10,0.37741196429631296,4.3571093811166534e-11,-1.8250514700383726e-10,3.452387465633593e-10,-37.158176852514245,2.0358274740054547e-09,-3.11766780613948e-09,-12743.481295718257,-5.396861281846588e-09,-5.252619163719539e-09,-4.1255420122688373e-10,-2.7921236164124e-12,9.785563892734266e-11,3.295071575668862e-10,-1.2110232801319976e-11,-1.3492358703822714e-10,-9.821653854932382e-12,-0.1552045215975988,7,3,0,6
521,CPB_2010,CPB,2010,-0.10446782683220546,6276000000.0,-0.058915123817994734,0.2590997577557092,-0.049352398817050086,0.271621019791155,-0.21593185865406544,0.42107732570790657,0.14374156898693802,0.277439020802288,-0.008686436141062764,0.01140160880355983,0.023070002666927644,-0.05884658189644401,0.013906433696826537,0.06741007354630975,0.0003423887650804946,-1.6260440007842945e-09,0.01180586689940382,1.1724203076961654e-10,0.11767050692858112,9.577309844450468e-11,9.219473831132578e-11,0.009591592335563472,0.07356846460409175,0.07359824828610065,-0.0007897068447908676,-0.00015304004234637756,0.4598766654245112,0.01208934094476366,0.011429515953909841,0.03449444779225366,0.2174028317744321,1.0358370856599168e-11,-1.309009982088712e-09,-3.3850763260652815e-10,7.514487015273125e-10,-1.3006076628984366e-11,-3.969308280122449e-12,0.12899506057244695,3.164190965775078e-10,0.10800186635226164,-7.953039773289733e-12,-557.2689160267141,-0.19368447238399905,0.058738181800051886,5.6991206985686163e-11,-1.9422932816496683e-12,5.762159766900004e-10,0.5252411489337558,-5.7533212818973055e-11,-9.82661852926433e-11,3.465968159314961e-10,-37.142270098734244,1.6677936070206702e-09,-3.2529311403987995e-09,-12738.026038314409,-5.378044412863232e-09,-5.234651525613627e-09,-4.019847759352966e-10,-1.3823083701620256e-12,1.0997455959477646e-10,3.315151365881474e-10,-8.244367059348423e-12,-9.471385622637208e-11,-1.3710236897131405e-11,-0.2026583065893882,7,3,0,6
522,CPB_2011,CPB,2011,-0.04942791631693478,6862000000.0,-0.04150841693125962,0.24203543758389814,-0.019252212537783756,0.2781687207381217,-0.2047681106121528,0.4095658067179587,0.10464684260263546,0.3050221839911285,0.0010894863092753976,0.010475890924660615,0.02424645516370359,-0.07227893110868877,0.02364560686155537,0.06545772158489345,0.007164479582670151,-2.526723090299746e-09,0.0045027211753767005,1.1277100169286644e-10,0.0877758661498578,6.269732963460113e-11,5.93912781373761e-11,0.009528437323348696,0.05598952560887612,0.05601929654102114,-0.0007893687853538853,-0.00015297452862961968,0.2780815156727864,0.005440738540446244,0.0047405794883649465,0.0222419078712162,0.21027143891362646,-3.203050593850433e-11,-1.25060240241056e-09,-3.246522167844749e-10,6.037766359974352e-10,-2.6603589454520484e-11,-3.6881977795019045e-12,0.09817473490076613,3.144615647939076e-10,0.07817041356873293,-3.6695737256034315e-11,-557.0303591277597,-0.2018009424993479,0.06656174606277736,9.62309186386244e-11,-1.6250284313855286e-11,5.342296633550677e-10,0.12969527340588116,-3.090073396928325e-11,-1.288470778863057e-10,3.4529857805328613e-10,-37.12637015434447,9.91570305578569e-10,-3.623998812804842e-09,-12732.573116209338,-5.4122140188004475e-09,-5.26585717115021e-09,-4.138213459413968e-10,-5.682988845542178e-12,8.822578596261005e-11,3.29291444407616e-10,-8.811865833276873e-12,-4.97305381370596e-10,-2.0568963424262593e-11,-0.14615687262751814,7,1,0,6
523,CPB_2012,CPB,2012,-0.1060427801127078,6530000000.0,-0.05622658798601698,0.257095848783924,-0.03844546458965161,0.2560691882829491,-0.22564779364437534,0.43195124348235203,0.1318674119638482,0.3001870072077182,-0.009911241726776869,0.011554968002914195,-0.032085264853906934,-0.11116879169155053,0.012190748148411694,0.07059323983669127,-0.003957929126073851,-2.267984205025267e-09,0.006551476539256931,1.228464984575929e-10,0.08623858980798517,7.936988204584751e-11,7.59158131416256e-11,0.009210782793981569,0.05613851194867028,0.05616827013640943,-0.0007890308706341275,-0.0001529090429581173,0.3362328109965844,0.00649590774675117,0.005665323963791964,0.020873306566239463,0.2480976620887705,-2.1382137630082334e-11,-1.3073782492051528e-09,-3.3725758023741004e-10,7.919791797897896e-10,-1.9494888261180087e-11,-3.3916622660794825e-12,0.09771656860896802,3.141286116577018e-10,0.07695082472508771,-3.731283550881115e-11,-556.7919043507364,-0.1792034665682226,0.060696530054991836,8.892845513620673e-11,-9.345251961237927e-12,4.866093549768047e-10,0.200831483776416,-4.555170637106144e-11,-1.2879903355027636e-10,3.4510192500354925e-10,-37.110477016431474,1.3709504467145948e-09,-3.433423778969661e-09,-12727.122528402628,-5.400939852379521e-09,-5.259238155274956e-09,-4.0284338555833017e-10,-5.443083169933023e-12,7.87143345500166e-11,3.2882550037686975e-10,-7.037784342616393e-12,-2.226574056479476e-10,-1.4446630253951533e-11,-0.1880956123529517,7,3,0,6
524,CPB_2013,CPB,2013,-0.055096292213130164,8323000000.0,-0.06044532410788561,0.2616566785441497,-0.04969911804749482,0.3639070950485107,-0.2167901563361116,0.42427441642607794,0.20927716258613174,0.21510038536148546,-0.00038654906220571966,0.020345322563709363,-0.0013337004435981516,0.17833098834970226,-0.19717254603768936,0.021552178925845697,-0.004301679442614595,-1.6814048849284627e-09,-0.004462950641408968,8.46011236824338e-11,0.0052618683944554295,-1.1721591248239227e-10,-1.2001000644438487e-10,0.007976539495457301,-0.006887009445379393,-0.006857263996590479,-0.0007886931005696438,-0.00015284358531986465,0.20522398166869624,-0.004304486611846542,-0.005080415483622619,0.0041563566896754105,0.2534619771211656,-7.288509914310711e-11,-1.2789171773648565e-09,-3.8676894507359535e-10,5.338396893560769e-10,-5.222920403666932e-11,-5.79052050625165e-12,0.02553023471393973,3.016301365388122e-10,-0.002791620435170755,-8.502304681073362e-11,-556.5535516520034,-0.20836123714935897,0.021180155587850497,-3.319359603803609e-11,-4.6642874092023887e-11,4.4078506244595937e-10,0.3630286579410855,-5.341818755001628e-11,-1.7102888919570354e-10,3.3535457871459934e-10,-37.09459068206985,1.0320472604580494e-09,-1.58670896898776e-09,-12721.674273893816,-5.403002545254534e-09,-5.260435298804791e-09,-3.88670885528434e-10,-1.6678753394331847e-11,2.0345093697925468e-11,3.1583722151962083e-10,-3.945864423075281e-12,-6.062272014857386e-10,-4.731878000122698e-11,-0.26972409840686273,7,1,0,6
525,CPB_2014,CPB,2014,-0.05735194237403034,8113000000.0,-0.06831227864624045,0.2698655802766672,-0.06107424689168173,0.3238416707175669,-0.1637928401698404,0.37225478688214414,0.18344846467991002,0.18890940957500565,-0.0006932584774229714,0.00905089475799706,-0.03009033332099785,-0.08432056723990337,0.045085283498092266,0.009973359664376402,-0.001085656834446538,-2.161730576643212e-09,-0.0034670361351471783,9.93254570338936e-11,0.059374261493754965,2.919774506034634e-11,2.6341618880430807e-11,0.006797549467362314,0.038662124758174925,0.038691857473466935,-0.0007883554750985094,-0.00015277815570286128,0.25721578737572115,-0.003309959317078677,-0.004199330746643991,0.01389861245497738,0.25366243990377346,-6.363934581336641e-11,-1.1098839886118008e-09,-3.8127716668319807e-10,3.28528930733557e-10,-4.940776910914404e-11,-5.075824609373904e-12,0.06834823295112473,3.061877900318885e-10,0.05249979563286339,6.178734947286646e-11,-556.3153009876239,-0.16803003518802867,0.0092946206929601,-7.10025325100528e-11,-3.63719700850952e-11,2.7158033234546233e-10,0.21162421581583124,-5.708038010098615e-11,-2.3161264374396547e-11,3.4054479349416226e-10,-37.07871114842386,5.780337817245779e-10,-3.5295460044502714e-09,-12716.228351689419,-5.424749713338506e-09,-5.282211561424676e-09,-3.998775230666104e-10,-1.1028064748645294e-11,4.191389879744685e-11,3.219123721530752e-10,-2.8076056724851705e-12,-4.401089014833165e-10,-3.558308260893029e-11,-0.25176235434905025,7,1,0,6
526,CSC_2009,CSC,2009,-0.05150374580452119,15619000000.0,0.16642142016180367,0.035473682281281234,0.0574325317712403,0.10017425769111817,-0.009931676477031193,0.2172475896500674,0.07222933064949083,0.14512130224347966,-0.021474302185236424,-0.02853087141579405,0.0930556835077152,0.07718750825240063,-0.004881905312221664,0.02635954122531957,-0.0058665981255541745,-4.759950313831416e-09,-0.03250399643845586,-5.472481507678726e-11,0.001759985469176689,1.7947825318842443e-10,1.752459985812369e-10,0.008409875113327784,0.011117778529397049,0.011147498516643102,-0.0007880179941588269,-0.00015271275409511176,0.29048878670409395,-0.032302735907741416,-0.03335964487572756,-0.01778363614825542,0.2377170995608342,-1.1935534042777985e-10,5.871345311521042e-10,-3.4480778421899564e-10,-5.078519894378934e-11,-1.0883449178055299e-10,-8.743998998173214e-12,-0.02684777631774958,2.8856002801128484e-10,-0.006726773111142032,4.559863449962928e-11,-556.0771523142722,0.008551892252938731,0.004899752330547853,1.419459797608881e-10,-9.445630843906614e-11,-2.3502446894685054e-10,-1.024476003041602,-1.1893256008343234e-11,-5.6789773112313785e-11,3.327490287337605e-10,-37.062838412546036,-3.580056434371253e-10,-5.195438891709446e-09,-12710.784760787074,-5.595322868343171e-09,-5.452602299486956e-09,-4.0327528537366164e-10,-1.8418933085825615e-11,-1.1888692052691967e-11,3.0882285818223886e-10,-5.7558288457179774e-12,3.2652861333525427e-09,-6.624868615403405e-11,0.09419047917906326,2,1,0,1
527,CSC_2010,CSC,2010,-0.051160467183452574,16455000000.0,0.18494404538754994,0.017292711549352024,0.079595125296302,0.0566329537558132,0.0291895608740928,0.17847208595798764,0.06568711245857914,0.11288797263133417,-0.012019963237658736,-0.028518657857824963,0.02034422565003189,7.269231650608096e-05,0.013539531463074884,-0.0009020671542809141,0.0073770416329317625,-4.030529094551554e-09,-0.03285017877067613,-5.470138835800439e-11,-0.02015401357425506,3.34790805179438e-11,2.8226724172227438e-11,0.007081502879760045,-0.010072128530036641,-0.010042421265387859,-0.0005445934501530211,-0.00015264738048462588,0.20631066817907429,-0.03271192195390475,-0.0337075500478716,-0.017179349063080118,0.20429877400067764,-1.2574313642196654e-10,8.064810281396506e-10,-3.433075716738482e-10,-7.381575751366226e-11,-1.1161795449764766e-10,-8.740255847917147e-12,-0.04874952888781363,2.8725463191048644e-10,-0.02731236700856297,-5.349369807259864e-11,-555.8391055882074,0.033658837651263096,-0.012907523314356122,2.2015730550041706e-11,-9.89308053555188e-11,-2.602639698457144e-10,-0.9068651639575104,-5.302449453930213e-11,-1.3697446922176922e-10,3.3141632123763717e-10,-37.04697247144478,-3.499348633265628e-10,-4.932601701763384e-09,-12705.343500187155,-5.5848076454125746e-09,-5.44236946787466e-09,-4.0472877758401435e-10,-1.9813915186358614e-11,-1.665539910365344e-11,3.0750878792468914e-10,-2.3740659823160626e-12,2.663645643052415e-09,-7.227536995100546e-11,0.11925532328507618,2,1,0,1
528,CSC_2011,CSC,2011,-0.0300379690630719,16120000000.0,0.142060385800237,0.060517879374277724,0.024402598640930348,-0.01083592162336522,0.10311841005499027,0.10488242271594622,0.07444600222355563,0.030539375532222218,-0.014034503994650428,-0.02850644952826253,-0.06799457966733911,-0.07431436407320477,0.006187919218362148,-0.0036846758036203774,0.0035596236281730475,-4.2609871833389415e-09,-0.032546612196494434,-1.1253654049916637e-11,-0.02780331511657154,5.0137347552042284e-12,9.012054070808173e-13,0.002130334690760141,-0.013645435574707994,-0.013615741027210164,0.004361539909063468,-0.0001525820348594184,0.2057139926433834,-0.032375719844045026,-0.03337882352672132,-0.016304168539045948,0.23514900431161975,-1.2633668157426157e-10,1.265207658270026e-09,-3.5506939549203323e-10,-9.687940824333918e-11,-1.1034434403229304e-10,-7.857123481178485e-12,-0.056386589199259575,2.8674628810317635e-10,-0.030010467463525738,-4.3063537551737156e-11,-555.6011607655998,0.08462551629983106,-0.01770467893090885,-1.3251097207502276e-11,-9.480568090182928e-11,-2.7081764334079254e-10,-0.9376255325828516,-4.549325680621458e-11,-1.2686178778412454e-10,3.3111407765843634e-10,-37.03111332226129,-3.650086700163287e-10,-4.911549522283418e-09,-12699.90456889424,-5.583724137989645e-09,-5.441226623429486e-09,-4.039873391902082e-10,-2.0058508241624512e-11,-1.794025535095314e-11,3.0699177367387975e-10,-1.9796492004929854e-12,2.576025084785553e-09,-7.26274050350087e-11,0.06761277462184664,2,1,0,1
529,CSC_2012,CSC,2012,-0.08492469029930556,11189000000.0,0.10981449023711598,0.09310513698141648,0.008168345819454845,0.07413297942226743,-0.1138662082111706,0.3222060817215032,0.22074210151371249,0.10156689117440318,-0.04685750439144011,-0.02849424642486859,-0.07573760055239752,-0.022282834642141525,-0.05540395735298004,0.004439328950075899,-0.0027469448885548533,-4.645284886027181e-09,-0.028289947352544812,1.6844228456031433e-11,-0.4512088041429756,-2.738160081614478e-09,-2.7385503594528123e-09,0.007325043667195139,-0.43830680842259306,-0.4382771265868022,0.014048993224596127,-0.00015251671720750942,0.5331850826742293,-0.02808741691108976,-0.029221362507384677,-0.020242986864245516,0.3930428467541616,-8.646602436540791e-11,-1.3950179392260906e-10,-3.708648438140041e-10,1.0243321254219634e-10,-8.378151784920688e-11,-6.344704821270325e-12,-0.4797798422350461,2.577168831903065e-10,-0.4586106325820942,-6.431163788925733e-10,-555.3633178035368,0.05867039781417355,-0.04240368078156533,-1.735855788716488e-10,-5.428751667001282e-11,-1.6024089861756162e-10,-0.997148538272032,-6.466419640683876e-11,-7.081053589467589e-10,3.018671509743793e-10,-37.01526096211789,-2.7881753556922905e-10,-5.633327642189437e-09,-12694.467965911721,-5.583144957935501e-09,-5.440601752698665e-09,-4.0883775355968224e-10,-5.1980402865815496e-11,-1.0688550389987706e-10,2.7795370202917315e-10,-2.4996597364429045e-12,4.666901720998211e-09,-3.011907825851881e-11,-0.11092921954266637,2,1,0,1
530,CSC_2013,CSC,2013,-0.10758978453065893,11251000000.0,0.1777653866628695,0.025495456468668742,0.0930829899245996,0.07214556721971654,-0.08343817707398071,0.2921169461864065,0.11308542058363985,0.17913439251502694,-0.017602113828811806,-0.02848204854540588,0.07617486424714262,-0.02272042774606432,0.10199997505477552,-0.0011629790401077728,-0.002198401467997191,-2.9423821302012238e-09,-0.02848969837533812,1.6473622329420258e-11,0.009940072230927549,2.6095714039845696e-10,2.570117900968512e-10,0.008042798339464979,0.026336668345930764,0.02636633747545629,0.04196508588504246,-0.000152451427516924,0.5014056379202885,-0.02818331427726228,-0.029230826535900162,-0.02445533510430521,0.22793490648328266,-7.338857757566875e-11,8.42586097990287e-11,-3.163164552749812e-10,6.213524601911978e-11,-8.364392304765637e-11,-7.284697727619556e-12,-0.018618735108535,2.89596503115818e-10,0.001820521989732607,-1.4552009684399588e-10,-555.1255766567258,-0.08538275108335758,-0.018750604414026456,-2.028995370350947e-11,-7.208005061714126e-11,-8.019320592745772e-11,-0.7399144997922033,-4.678207321844378e-11,-2.3065544162397398e-10,3.3394146108797166e-10,-36.999415388061855,-2.137308646472183e-10,-4.846752060815526e-09,-12689.033690240578,-5.562096327631959e-09,-5.419261542311902e-09,-4.0404708952042015e-10,-1.5189543106808995e-11,4.4572432072197115e-12,3.098246589329214e-10,-3.0435683216656834e-12,4.483581805339989e-09,-3.6874034517739396e-11,0.0646783585016299,2,1,0,1
531,CSC_2014,CSC,2014,0.03724693546160362,11389000000.0,0.16784432248826275,0.03575759048782523,0.125064968357588,0.08297378481220863,-0.0184357437281441,0.2274532633674909,0.11947952687867958,0.10807655936557843,-0.017807711010557992,-0.028469855887638163,0.024919954149559588,-0.022976818715539984,0.011746853921146952,0.036396542385338064,-0.000503211000316264,-2.02115603276936e-09,-0.029321081219958776,1.5635435413782143e-11,0.0012143448608327445,1.0862868026095436e-10,1.003363745649082e-10,0.004688288492221857,-6.706937862709096e-05,-3.74129499275469e-05,0.005272144723000885,-0.00015238616577569242,0.3813421324336072,-0.02894147924388806,-0.029801032481436108,-0.0034228080786907235,0.2024393359667788,-8.260001406268841e-11,6.140713232403317e-10,-3.239369219185725e-10,-7.142978481965663e-14,-8.335090938139186e-11,-7.560210142712772e-12,-0.027332236961789297,2.8949953621013425e-10,-0.003550662676996747,-6.08498875353886e-11,-554.8879372830717,-0.04455393252805306,0.01860331362742366,2.4560405848836254e-10,-7.112550109973225e-11,-1.3509595397263935e-10,-0.6396434079945754,-7.852153624135379e-12,-1.4704710836834382e-10,3.3233227563208193e-10,-36.98357659722394,-2.3061913618258176e-10,-4.412617755559476e-09,-12683.601740886423,-5.547670217655955e-09,-5.404441350413381e-09,-4.095536701322334e-10,-1.745892810116063e-11,-7.259073753570751e-12,3.0971903271395985e-10,-6.743887011342122e-12,4.053555201847609e-09,-5.958211148302041e-11,0.0483631887201588,2,1,0,1
532,CSCO_2004,CSCO,2004,0.018700215611886426,35594000000.0,0.07678415351688306,0.12715868329782815,0.015166217448394081,-0.17053119642852332,0.3612730676697524,-0.15697397460061166,0.060088486278625876,-0.21695968201911286,0.022026090600969626,0.005227784155041428,-0.01493506490449138,-0.1892519994799673,0.07897676617574809,0.09506008766149247,2.360301986913637e-05,-6.723989616266074e-09,0.14786606133690305,-5.4584405106673474e-11,0.08289677101853479,-2.736522026547501e-10,-2.7460387194842144e-10,-0.008215384291269287,0.06301855426831726,0.0630481980016278,-0.000785996140218275,-0.0001523209319718501,-0.14026326641145215,0.1502796785886948,0.1552437217583962,0.02807767403654526,0.2373539573788085,-1.6838100041139406e-10,-1.63141166085355e-09,-4.2017433561430117e-10,-1.5725430131196997e-10,-1.439468023157815e-10,-8.72156411856173e-12,0.0880478620835988,2.9148870345523355e-10,0.09103546910625364,-2.979624215852837e-11,-554.6503996386556,0.39862219274106536,0.11710065431551125,-2.693583614488614e-10,-1.1930890255120736e-10,-3.7530673765810256e-10,2.5510497371488667,-3.3759486478063673e-11,-1.1461334638077306e-10,3.3313965033089834e-10,-36.967744586709706,-2.731726487471107e-10,-4.625032397866778e-09,-12678.17211685375,-5.424338828206884e-09,-5.279873814508179e-09,-3.983724668744495e-10,-1.947219697419494e-11,-1.9958705640879586e-11,3.1017151294289084e-10,-3.919202143691011e-12,-3.584088812787789e-09,-1.021701903338494e-10,0.01669406103671356,0,5,0,5
533,CSCO_2005,CSCO,2005,0.02082535117869198,33883000000.0,0.32355089997148184,-0.11926728526157138,0.0505884916026928,-0.1704581950601892,0.3220313919652157,-0.1129270727544806,0.0963611681188376,-0.2091855060109933,0.018808071814905042,0.0016581055434375831,0.02087568726646876,-0.2408086482422544,0.13853916744886846,0.12286520721919562,2.3592915836658146e-05,-6.7434189230451004e-09,0.14653269443879247,-5.4561038494898356e-11,0.13959968768853856,-2.65536192149855e-10,-2.6622093538588174e-10,-0.00821186743155556,0.10883607302690096,0.10886570407025717,-0.0007856596692678391,-0.00015225572609343748,-0.027324068482974858,0.14958333170750207,0.15214049221071968,0.03895956190631877,0.23506443177291805,-1.6406827794695398e-10,-1.6304054838726831e-09,-3.9797742394724125e-10,-1.5411578930305943e-10,-1.4277667502139138e-10,-8.7178305722781e-12,0.1411811329729447,2.9242858134304154e-10,0.14773490174454176,-2.4622775443131967e-11,-554.4129636799029,0.35077106787537904,0.1416877488902093,-2.640266551549964e-10,-1.1782709914990576e-10,-3.706276561132178e-10,2.1909373413818423,-3.9850585695014093e-11,-1.120376435488745e-10,3.342225321634254e-10,-36.95191935358183,-2.7147685054528517e-10,-4.8965028959460344e-09,-12672.74481714647,-5.456572386160918e-09,-5.31206639744381e-09,-3.9811565464780345e-10,-1.7931648932385648e-11,-1.7455427345047837e-11,3.1141696459612485e-10,-4.32113427628393e-12,-3.5602285235745087e-09,-1.0027786565585141e-10,0.2271881263386869,0,5,0,5
534,CSCO_2006,CSCO,2006,0.01901282666730215,43315000000.0,0.2668760475254216,-0.06225180080126025,-0.013208623149133542,-0.02420030055135228,0.19044995019536715,0.019305910908343216,0.0769185740967818,-0.05750997230507876,0.021391573597684656,0.0014177816239707359,-0.042584222009240086,0.036505777009335286,-0.1612829887376988,0.08191314872471464,2.3582816129536285e-05,-6.888063056119186e-09,0.09887617294016418,-5.453768188595362e-11,0.07869308232958594,-2.7037424065977516e-10,-2.7122541766850094e-10,-0.008208352077346845,0.06824974754031063,0.06827936589914485,-0.0007853233423546251,-0.00015219054812850023,-0.10135771957961516,0.10031615457885704,0.10181651673463996,0.01863577349489625,0.10816967479461193,-1.6819084542026845e-10,-1.6463615033259027e-09,-4.13678867781616e-10,-1.48943385571906e-10,-1.492706210883257e-10,-8.714098624259145e-12,0.08003423651141695,2.887659727382259e-10,0.08682481384532544,-3.597694633493394e-11,-554.1756293632693,0.18539861811175085,0.1033191859842202,-2.6846383602185653e-10,-1.2419066008152794e-10,-3.749278149019542e-10,1.1304510788814772,-4.139164531807886e-11,-1.216193829432787e-10,3.317732307387931e-10,-36.936100894954436,-3.206315393775386e-10,-5.066624404208613e-09,-12667.319840769449,-5.510351003258735e-09,-5.367318846851926e-09,-3.982048950617408e-10,-1.9511105606157892e-11,-1.9024463755518008e-11,3.0791151838546294e-10,-3.9676907299484804e-12,-3.5647029198447523e-09,-1.0443332307965264e-10,0.18995586860197428,4,5,0,3
